date,Hour,ad_mwh
12/15/2018,7,1097
12/15/2018,8,1170
12/15/2018,9,1255
12/15/2018,10,1313
12/15/2018,11,1313
12/15/2018,12,1280
12/15/2018,13,1268
12/15/2018,14,1251
12/15/2018,15,1251
12/15/2018,16,1276
12/15/2018,17,1324
12/15/2018,18,1357
12/15/2018,19,1330
12/15/2018,20,1292
12/15/2018,21,1234
12/15/2018,22,1207
12/15/2018,23,1124
12/15/2018,24,1045
12/16/2018,1,985
12/16/2018,2,945
12/16/2018,3,966
12/16/2018,4,959
12/16/2018,5,968
12/16/2018,6,990
12/16/2018,7,1035
12/16/2018,8,1087
12/16/2018,9,1157
12/16/2018,10,1219
12/16/2018,11,1244
12/16/2018,12,1265
12/16/2018,13,1258
12/16/2018,14,1255
12/16/2018,15,1258
12/16/2018,16,1278
12/16/2018,17,1325
12/16/2018,18,1361
12/16/2018,19,1347
12/16/2018,20,1312
12/16/2018,21,1279
12/16/2018,22,1241
12/16/2018,23,1156
12/16/2018,24,1047
12/17/2018,1,986
12/17/2018,2,949
12/17/2018,3,938
12/17/2018,4,948
12/17/2018,5,1003
12/17/2018,6,1126
12/17/2018,7,1299
12/17/2018,8,1418
12/17/2018,9,1415
12/17/2018,10,1376
12/17/2018,11,1294
12/17/2018,12,1285
12/17/2018,13,1312
12/17/2018,14,1295
12/17/2018,15,1301
12/17/2018,16,1335
12/17/2018,17,1403
12/17/2018,18,1458
12/17/2018,19,1446
12/17/2018,20,1421
12/17/2018,21,1361
12/17/2018,22,1294
12/17/2018,23,1178
12/17/2018,24,1071
12/18/2018,1,1007
12/18/2018,2,961
12/18/2018,3,945
12/18/2018,4,950
12/18/2018,5,1000
12/18/2018,6,1108
12/18/2018,7,1281
12/18/2018,8,1389
12/18/2018,9,1377
12/18/2018,10,1370
12/18/2018,11,1356
12/18/2018,12,1320
12/18/2018,13,1306
12/18/2018,14,1328
12/18/2018,15,1321
12/18/2018,16,1333
12/18/2018,17,1393
12/18/2018,18,1445
12/18/2018,19,1419
12/18/2018,20,1390
12/18/2018,21,1365
12/18/2018,22,1290
12/18/2018,23,1193
12/18/2018,24,1096
12/19/2018,1,1017
12/19/2018,2,988
12/19/2018,3,976
12/19/2018,4,976
12/19/2018,5,1023
12/19/2018,6,1141
12/19/2018,7,1312
12/19/2018,8,1419
12/19/2018,9,1421
12/19/2018,10,1409
12/19/2018,11,1395
12/19/2018,12,1376
12/19/2018,13,1370
12/19/2018,14,1360
12/19/2018,15,1342
12/19/2018,16,1348
12/19/2018,17,1411
12/19/2018,18,1444
12/19/2018,19,1426
12/19/2018,20,1392
12/19/2018,21,1332
12/19/2018,22,1277
12/19/2018,23,1187
12/19/2018,24,1081
12/20/2018,1,1012
12/20/2018,2,971
12/20/2018,3,918
12/20/2018,4,954
12/20/2018,5,986
12/20/2018,6,1091
12/20/2018,7,1208
12/20/2018,8,1316
12/20/2018,9,1311
12/20/2018,10,1304
12/20/2018,11,1299
12/20/2018,12,1277
12/20/2018,13,1236
12/20/2018,14,1243
12/20/2018,15,1229
12/20/2018,16,1266
12/20/2018,17,1343
12/20/2018,18,1409
12/20/2018,19,1388
12/20/2018,20,1359
12/20/2018,21,1326
12/20/2018,22,1271
12/20/2018,23,1178
12/20/2018,24,1083
12/21/2018,1,1025
12/21/2018,2,987
12/21/2018,3,963
12/21/2018,4,980
12/21/2018,5,1069
12/21/2018,6,1174
12/21/2018,7,1375
12/21/2018,8,1503
12/21/2018,9,1514
12/21/2018,10,1491
12/21/2018,11,1480
12/21/2018,12,1464
12/21/2018,13,1433
12/21/2018,14,1400
12/21/2018,15,1402
12/21/2018,16,1403
12/21/2018,17,1462
12/21/2018,18,1511
12/21/2018,19,1457
12/21/2018,20,1400
12/21/2018,21,1350
12/21/2018,22,1323
12/21/2018,23,1249
12/21/2018,24,1169
12/22/2018,1,1100
12/22/2018,2,1060
12/22/2018,3,1035
12/22/2018,4,1028
12/22/2018,5,1030
12/22/2018,6,1079
12/22/2018,7,1142
12/22/2018,8,1216
12/22/2018,9,1291
12/22/2018,10,1348
12/22/2018,11,1368
12/22/2018,12,1358
12/22/2018,13,1324
12/22/2018,14,1314
12/22/2018,15,1279
12/22/2018,16,1289
12/22/2018,17,1345
12/22/2018,18,1365
12/22/2018,19,1350
12/22/2018,20,1319
12/22/2018,21,1304
12/22/2018,22,1268
12/22/2018,23,1206
12/22/2018,24,1109
12/23/2018,1,1058
12/23/2018,2,1025
12/23/2018,3,1006
12/23/2018,4,1001
12/23/2018,5,1000
12/23/2018,6,1035
12/23/2018,7,1081
12/23/2018,8,1143
12/23/2018,9,1204
12/23/2018,10,1261
12/23/2018,11,1274
12/23/2018,12,1264
12/23/2018,13,1262
12/23/2018,14,1266
12/23/2018,15,1259
12/23/2018,16,1258
12/23/2018,17,1312
12/23/2018,18,1347
12/23/2018,19,1326
12/23/2018,20,1310
12/23/2018,21,1278
12/23/2018,22,1244
12/23/2018,23,1168
12/23/2018,24,1093
12/24/2018,1,1034
12/24/2018,2,991
12/24/2018,3,982
12/24/2018,4,986
12/24/2018,5,1024
12/24/2018,6,1077
12/24/2018,7,1145
12/24/2018,8,1210
12/24/2018,9,1253
12/24/2018,10,1282
12/24/2018,11,1267
12/24/2018,12,1231
12/24/2018,13,1208
12/24/2018,14,1182
12/24/2018,15,1160
12/24/2018,16,1177
12/24/2018,17,1236
12/24/2018,18,1271
12/24/2018,19,1218
12/24/2018,20,1153
12/24/2018,21,1131
12/24/2018,22,1101
12/24/2018,23,1064
12/24/2018,24,1011
12/25/2018,1,967
12/25/2018,2,928
12/25/2018,3,911
12/25/2018,4,916
12/25/2018,5,935
12/25/2018,6,986
12/25/2018,7,1058
12/25/2018,8,1115
12/25/2018,9,1165
12/25/2018,10,1209
12/25/2018,11,1224
12/25/2018,12,1210
12/25/2018,13,1191
12/25/2018,14,1173
12/25/2018,15,1167
12/25/2018,16,1174
12/25/2018,17,1217
12/25/2018,18,1226
12/25/2018,19,1197
12/25/2018,20,1164
12/25/2018,21,1145
12/25/2018,22,1123
12/25/2018,23,1068
12/25/2018,24,1009
12/26/2018,1,962
12/26/2018,2,928
12/26/2018,3,920
12/26/2018,4,940
12/26/2018,5,991
12/26/2018,6,1091
12/26/2018,7,1223
12/26/2018,8,1313
12/26/2018,9,1356
12/26/2018,10,1387
12/26/2018,11,1427
12/26/2018,12,1416
12/26/2018,13,1413
12/26/2018,14,1406
12/26/2018,15,1396
12/26/2018,16,1389
12/26/2018,17,1423
12/26/2018,18,1449
12/26/2018,19,1394
12/26/2018,20,1351
12/26/2018,21,1309
12/26/2018,22,1245
12/26/2018,23,1165
12/26/2018,24,1071
12/27/2018,1,1012
12/27/2018,2,965
12/27/2018,3,947
12/27/2018,4,957
12/27/2018,5,998
12/27/2018,6,1104
12/27/2018,7,1243
12/27/2018,8,1326
12/27/2018,9,1353
12/27/2018,10,1365
12/27/2018,11,1368
12/27/2018,12,1367
12/27/2018,13,1343
12/27/2018,14,1325
12/27/2018,15,1319
12/27/2018,16,1325
12/27/2018,17,1383
12/27/2018,18,1438
12/27/2018,19,1390
12/27/2018,20,1350
12/27/2018,21,1300
12/27/2018,22,1239
12/27/2018,23,1158
12/27/2018,24,1077
12/28/2018,1,1006
12/28/2018,2,976
12/28/2018,3,959
12/28/2018,4,963
12/28/2018,5,1026
12/28/2018,6,1150
12/28/2018,7,1267
12/28/2018,8,1390
12/28/2018,9,1425
12/28/2018,10,1453
12/28/2018,11,1474
12/28/2018,12,1484
12/28/2018,13,1489
12/28/2018,14,1476
12/28/2018,15,1461
12/28/2018,16,1444
12/28/2018,17,1480
12/28/2018,18,1496
12/28/2018,19,1431
12/28/2018,20,1368
12/28/2018,21,1319
12/28/2018,22,1264
12/28/2018,23,1183
12/28/2018,24,1101
12/29/2018,1,1035
12/29/2018,2,991
12/29/2018,3,962
12/29/2018,4,948
12/29/2018,5,956
12/29/2018,6,985
12/29/2018,7,1039
12/29/2018,8,1108
12/29/2018,9,1169
12/29/2018,10,1219
12/29/2018,11,1262
12/29/2018,12,1271
12/29/2018,13,1259
12/29/2018,14,1239
12/29/2018,15,1242
12/29/2018,16,1256
12/29/2018,17,1286
12/29/2018,18,1284
12/29/2018,19,1267
12/29/2018,20,1247
12/29/2018,21,1206
12/29/2018,22,1172
12/29/2018,23,1110
12/29/2018,24,1057
12/30/2018,1,997
12/30/2018,2,969
12/30/2018,3,957
12/30/2018,4,940
12/30/2018,5,956
12/30/2018,6,988
12/30/2018,7,1046
12/30/2018,8,1116
12/30/2018,9,1158
12/30/2018,10,1223
12/30/2018,11,1250
12/30/2018,12,1245
12/30/2018,13,1235
12/30/2018,14,1224
12/30/2018,15,1197
12/30/2018,16,1202
12/30/2018,17,1259
12/30/2018,18,1342
12/30/2018,19,1351
12/30/2018,20,1328
12/30/2018,21,1297
12/30/2018,22,1254
12/30/2018,23,1177
12/30/2018,24,1099
12/31/2018,1,1068
12/31/2018,2,1042
12/31/2018,3,1030
12/31/2018,4,1059
12/31/2018,5,1109
12/31/2018,6,1218
12/31/2018,7,1348
12/31/2018,8,1445
12/31/2018,9,1472
12/31/2018,10,1467
12/31/2018,11,1478
12/31/2018,12,1493
12/31/2018,13,1459
12/31/2018,14,1418
12/31/2018,15,1394
12/31/2018,16,1402
12/31/2018,17,1479
12/31/2018,18,1551
12/31/2018,19,1494
12/31/2018,20,1430
12/31/2018,21,1363
12/31/2018,22,1300
12/31/2018,23,1237
12/31/2018,24,1178
1/1/2019,1,1148
1/1/2019,2,1122
1/1/2019,3,1097
1/1/2019,4,1078
1/1/2019,5,1090
1/1/2019,6,1141
1/1/2019,7,1205
1/1/2019,8,1242
1/1/2019,9,1281
1/1/2019,10,1317
1/1/2019,11,1343
1/1/2019,12,1338
1/1/2019,13,1309
1/1/2019,14,1305
1/1/2019,15,1307
1/1/2019,16,1315
1/1/2019,17,1374
1/1/2019,18,1447
1/1/2019,19,1439
1/1/2019,20,1414
1/1/2019,21,1375
1/1/2019,22,1314
1/1/2019,23,1234
1/1/2019,24,1146
1/2/2019,1,1105
1/2/2019,2,1078
1/2/2019,3,1077
1/2/2019,4,1086
1/2/2019,5,1145
1/2/2019,6,1260
1/2/2019,7,1410
1/2/2019,8,1491
1/2/2019,9,1507
1/2/2019,10,1486
1/2/2019,11,1511
1/2/2019,12,1514
1/2/2019,13,1511
1/2/2019,14,1509
1/2/2019,15,1482
1/2/2019,16,1477
1/2/2019,17,1539
1/2/2019,18,1567
1/2/2019,19,1521
1/2/2019,20,1467
1/2/2019,21,1420
1/2/2019,22,1331
1/2/2019,23,1221
1/2/2019,24,1129
1/3/2019,1,1069
1/3/2019,2,1026
1/3/2019,3,1007
1/3/2019,4,1004
1/3/2019,5,1052
1/3/2019,6,1150
1/3/2019,7,1267
1/3/2019,8,1360
1/3/2019,9,1364
1/3/2019,10,1358
1/3/2019,11,1348
1/3/2019,12,1337
1/3/2019,13,1323
1/3/2019,14,1316
1/3/2019,15,1298
1/3/2019,16,1311
1/3/2019,17,1353
1/3/2019,18,1390
1/3/2019,19,1360
1/3/2019,20,1319
1/3/2019,21,1255
1/3/2019,22,1188
1/3/2019,23,1101
1/3/2019,24,1020
1/4/2019,1,961
1/4/2019,2,917
1/4/2019,3,896
1/4/2019,4,901
1/4/2019,5,963
1/4/2019,6,1076
1/4/2019,7,1202
1/4/2019,8,1353
1/4/2019,9,1374
1/4/2019,10,1357
1/4/2019,11,1327
1/4/2019,12,1330
1/4/2019,13,1327
1/4/2019,14,1319
1/4/2019,15,1308
1/4/2019,16,1319
1/4/2019,17,1360
1/4/2019,18,1408
1/4/2019,19,1363
1/4/2019,20,1309
1/4/2019,21,1265
1/4/2019,22,1204
1/4/2019,23,1136
1/4/2019,24,1058
1/5/2019,1,997
1/5/2019,2,961
1/5/2019,3,938
1/5/2019,4,942
1/5/2019,5,950
1/5/2019,6,990
1/5/2019,7,1058
1/5/2019,8,1131
1/5/2019,9,1202
1/5/2019,10,1254
1/5/2019,11,1278
1/5/2019,12,1282
1/5/2019,13,1272
1/5/2019,14,1237
1/5/2019,15,1238
1/5/2019,16,1253
1/5/2019,17,1297
1/5/2019,18,1324
1/5/2019,19,1298
1/5/2019,20,1265
1/5/2019,21,1229
1/5/2019,22,1195
1/5/2019,23,1123
1/5/2019,24,1053
1/6/2019,1,1001
1/6/2019,2,962
1/6/2019,3,863
1/6/2019,4,861
1/6/2019,5,904
1/6/2019,6,898
1/6/2019,7,972
1/6/2019,8,1069
1/6/2019,9,1140
1/6/2019,10,1203
1/6/2019,11,1232
1/6/2019,12,1229
1/6/2019,13,1232
1/6/2019,14,1263
1/6/2019,15,1282
1/6/2019,16,1308
1/6/2019,17,1369
1/6/2019,18,1421
1/6/2019,19,1432
1/6/2019,20,1414
1/6/2019,21,1391
1/6/2019,22,1314
1/6/2019,23,1224
1/6/2019,24,1135
1/7/2019,1,1071
1/7/2019,2,1035
1/7/2019,3,1022
1/7/2019,4,1052
1/7/2019,5,1110
1/7/2019,6,1238
1/7/2019,7,1414
1/7/2019,8,1545
1/7/2019,9,1535
1/7/2019,10,1507
1/7/2019,11,1488
1/7/2019,12,1463
1/7/2019,13,1436
1/7/2019,14,1402
1/7/2019,15,1379
1/7/2019,16,1346
1/7/2019,17,1437
1/7/2019,18,1548
1/7/2019,19,1551
1/7/2019,20,1522
1/7/2019,21,1474
1/7/2019,22,1382
1/7/2019,23,1257
1/7/2019,24,1183
1/8/2019,1,1122
1/8/2019,2,1078
1/8/2019,3,1065
1/8/2019,4,1079
1/8/2019,5,1131
1/8/2019,6,1251
1/8/2019,7,1433
1/8/2019,8,1561
1/8/2019,9,1537
1/8/2019,10,1510
1/8/2019,11,1493
1/8/2019,12,1465
1/8/2019,13,1444
1/8/2019,14,1458
1/8/2019,15,1455
1/8/2019,16,1437
1/8/2019,17,1499
1/8/2019,18,1552
1/8/2019,19,1526
1/8/2019,20,1490
1/8/2019,21,1439
1/8/2019,22,1359
1/8/2019,23,1238
1/8/2019,24,1135
1/9/2019,1,1043
1/9/2019,2,1014
1/9/2019,3,993
1/9/2019,4,1002
1/9/2019,5,1046
1/9/2019,6,1160
1/9/2019,7,1284
1/9/2019,8,1407
1/9/2019,9,1402
1/9/2019,10,1365
1/9/2019,11,1348
1/9/2019,12,1327
1/9/2019,13,1330
1/9/2019,14,1331
1/9/2019,15,1321
1/9/2019,16,1325
1/9/2019,17,1370
1/9/2019,18,1415
1/9/2019,19,1396
1/9/2019,20,1357
1/9/2019,21,1310
1/9/2019,22,1239
1/9/2019,23,1127
1/9/2019,24,1023
1/10/2019,1,947
1/10/2019,2,907
1/10/2019,3,890
1/10/2019,4,892
1/10/2019,5,931
1/10/2019,6,1049
1/10/2019,7,1216
1/10/2019,8,1340
1/10/2019,9,1321
1/10/2019,10,1299
1/10/2019,11,1280
1/10/2019,12,1254
1/10/2019,13,1254
1/10/2019,14,1242
1/10/2019,15,1225
1/10/2019,16,1222
1/10/2019,17,1281
1/10/2019,18,1340
1/10/2019,19,1328
1/10/2019,20,1300
1/10/2019,21,1258
1/10/2019,22,1197
1/10/2019,23,1109
1/10/2019,24,288
1/11/2019,1,944
1/11/2019,2,908
1/11/2019,3,892
1/11/2019,4,902
1/11/2019,5,949
1/11/2019,6,1075
1/11/2019,7,1254
1/11/2019,8,1394
1/11/2019,9,1405
1/11/2019,10,1377
1/11/2019,11,1336
1/11/2019,12,1303
1/11/2019,13,1265
1/11/2019,14,1273
1/11/2019,15,1246
1/11/2019,16,1250
1/11/2019,17,1299
1/11/2019,18,1353
1/11/2019,19,1340
1/11/2019,20,1296
1/11/2019,21,1250
1/11/2019,22,1196
1/11/2019,23,1126
1/11/2019,24,1059
1/12/2019,1,1006
1/12/2019,2,962
1/12/2019,3,949
1/12/2019,4,941
1/12/2019,5,954
1/12/2019,6,1003
1/12/2019,7,1087
1/12/2019,8,1166
1/12/2019,9,1252
1/12/2019,10,1281
1/12/2019,11,1279
1/12/2019,12,1248
1/12/2019,13,1218
1/12/2019,14,1177
1/12/2019,15,1155
1/12/2019,16,1151
1/12/2019,17,1192
1/12/2019,18,1272
1/12/2019,19,1279
1/12/2019,20,1260
1/12/2019,21,1232
1/12/2019,22,1183
1/12/2019,23,1136
1/12/2019,24,1064
1/13/2019,1,1012
1/13/2019,2,980
1/13/2019,3,951
1/13/2019,4,942
1/13/2019,5,970
1/13/2019,6,1011
1/13/2019,7,1071
1/13/2019,8,1139
1/13/2019,9,1216
1/13/2019,10,1250
1/13/2019,11,1245
1/13/2019,12,1226
1/13/2019,13,1208
1/13/2019,14,1186
1/13/2019,15,1167
1/13/2019,16,1160
1/13/2019,17,1219
1/13/2019,18,1334
1/13/2019,19,1366
1/13/2019,20,1353
1/13/2019,21,1319
1/13/2019,22,1261
1/13/2019,23,1167
1/13/2019,24,1078
1/14/2019,1,1012
1/14/2019,2,993
1/14/2019,3,986
1/14/2019,4,1011
1/14/2019,5,1084
1/14/2019,6,1215
1/14/2019,7,1396
1/14/2019,8,1506
1/14/2019,9,1508
1/14/2019,10,1441
1/14/2019,11,1396
1/14/2019,12,1346
1/14/2019,13,1327
1/14/2019,14,1293
1/14/2019,15,1268
1/14/2019,16,1276
1/14/2019,17,1329
1/14/2019,18,1452
1/14/2019,19,1457
1/14/2019,20,1416
1/14/2019,21,1401
1/14/2019,22,1330
1/14/2019,23,1223
1/14/2019,24,1124
1/15/2019,1,1059
1/15/2019,2,1028
1/15/2019,3,1014
1/15/2019,4,1026
1/15/2019,5,1084
1/15/2019,6,1191
1/15/2019,7,1415
1/15/2019,8,1489
1/15/2019,9,1503
1/15/2019,10,1486
1/15/2019,11,1431
1/15/2019,12,1412
1/15/2019,13,1370
1/15/2019,14,1348
1/15/2019,15,1348
1/15/2019,16,1348
1/15/2019,17,1399
1/15/2019,18,1496
1/15/2019,19,1488
1/15/2019,20,1453
1/15/2019,21,1420
1/15/2019,22,1348
1/15/2019,23,1235
1/15/2019,24,1139
1/16/2019,1,1076
1/16/2019,2,1048
1/16/2019,3,1032
1/16/2019,4,1049
1/16/2019,5,1094
1/16/2019,6,1236
1/16/2019,7,1418
1/16/2019,8,1532
1/16/2019,9,1525
1/16/2019,10,1482
1/16/2019,11,1453
1/16/2019,12,1403
1/16/2019,13,1362
1/16/2019,14,1339
1/16/2019,15,1324
1/16/2019,16,1322
1/16/2019,17,1348
1/16/2019,18,1443
1/16/2019,19,1439
1/16/2019,20,1418
1/16/2019,21,1368
1/16/2019,22,1285
1/16/2019,23,1174
1/16/2019,24,1075
1/17/2019,1,1006
1/17/2019,2,937
1/17/2019,3,952
1/17/2019,4,952
1/17/2019,5,1008
1/17/2019,6,1106
1/17/2019,7,1246
1/17/2019,8,1366
1/17/2019,9,1345
1/17/2019,10,1326
1/17/2019,11,1315
1/17/2019,12,1298
1/17/2019,13,1265
1/17/2019,14,1253
1/17/2019,15,1249
1/17/2019,16,1243
1/17/2019,17,1288
1/17/2019,18,1352
1/17/2019,19,1336
1/17/2019,20,1308
1/17/2019,21,1263
1/17/2019,22,1203
1/17/2019,23,1092
1/17/2019,24,1011
1/18/2019,1,944
1/18/2019,2,903
1/18/2019,3,882
1/18/2019,4,896
1/18/2019,5,972
1/18/2019,6,1073
1/18/2019,7,1269
1/18/2019,8,1399
1/18/2019,9,1400
1/18/2019,10,1381
1/18/2019,11,1343
1/18/2019,12,1329
1/18/2019,13,1317
1/18/2019,14,1300
1/18/2019,15,1284
1/18/2019,16,1303
1/18/2019,17,1346
1/18/2019,18,1391
1/18/2019,19,1355
1/18/2019,20,1320
1/18/2019,21,1271
1/18/2019,22,1218
1/18/2019,23,1143
1/18/2019,24,1067
1/19/2019,1,1006
1/19/2019,2,964
1/19/2019,3,933
1/19/2019,4,928
1/19/2019,5,933
1/19/2019,6,974
1/19/2019,7,1050
1/19/2019,8,1124
1/19/2019,9,1203
1/19/2019,10,1242
1/19/2019,11,1256
1/19/2019,12,1248
1/19/2019,13,1225
1/19/2019,14,1200
1/19/2019,15,1189
1/19/2019,16,1195
1/19/2019,17,1247
1/19/2019,18,1305
1/19/2019,19,1295
1/19/2019,20,1249
1/19/2019,21,1234
1/19/2019,22,1190
1/19/2019,23,1133
1/19/2019,24,1067
1/20/2019,1,1009
1/20/2019,2,973
1/20/2019,3,959
1/20/2019,4,954
1/20/2019,5,959
1/20/2019,6,996
1/20/2019,7,1046
1/20/2019,8,1116
1/20/2019,9,1185
1/20/2019,10,1243
1/20/2019,11,1272
1/20/2019,12,1279
1/20/2019,13,1266
1/20/2019,14,1248
1/20/2019,15,1223
1/20/2019,16,1247
1/20/2019,17,1278
1/20/2019,18,1351
1/20/2019,19,1355
1/20/2019,20,1344
1/20/2019,21,1313
1/20/2019,22,1260
1/20/2019,23,1181
1/20/2019,24,1107
1/21/2019,1,1054
1/21/2019,2,1022
1/21/2019,3,996
1/21/2019,4,1011
1/21/2019,5,1009
1/21/2019,6,1108
1/21/2019,7,1241
1/21/2019,8,1328
1/21/2019,9,1371
1/21/2019,10,1424
1/21/2019,11,1391
1/21/2019,12,1403
1/21/2019,13,1381
1/21/2019,14,1353
1/21/2019,15,1337
1/21/2019,16,1332
1/21/2019,17,1390
1/21/2019,18,1483
1/21/2019,19,1488
1/21/2019,20,1446
1/21/2019,21,1399
1/21/2019,22,1333
1/21/2019,23,1215
1/21/2019,24,1108
1/22/2019,1,1052
1/22/2019,2,1006
1/22/2019,3,990
1/22/2019,4,1004
1/22/2019,5,1061
1/22/2019,6,1185
1/22/2019,7,1379
1/22/2019,8,1492
1/22/2019,9,1478
1/22/2019,10,1439
1/22/2019,11,1421
1/22/2019,12,1429
1/22/2019,13,1418
1/22/2019,14,1421
1/22/2019,15,1419
1/22/2019,16,1428
1/22/2019,17,1463
1/22/2019,18,1511
1/22/2019,19,1495
1/22/2019,20,1461
1/22/2019,21,1408
1/22/2019,22,1342
1/22/2019,23,1222
1/22/2019,24,1102
1/23/2019,1,1041
1/23/2019,2,993
1/23/2019,3,965
1/23/2019,4,967
1/23/2019,5,1017
1/23/2019,6,1109
1/23/2019,7,1245
1/23/2019,8,1355
1/23/2019,9,1354
1/23/2019,10,1330
1/23/2019,11,1308
1/23/2019,12,1289
1/23/2019,13,1270
1/23/2019,14,1259
1/23/2019,15,1222
1/23/2019,16,1216
1/23/2019,17,1267
1/23/2019,18,1361
1/23/2019,19,1355
1/23/2019,20,1329
1/23/2019,21,1287
1/23/2019,22,1215
1/23/2019,23,1109
1/23/2019,24,1007
1/24/2019,1,946
1/24/2019,2,907
1/24/2019,3,886
1/24/2019,4,899
1/24/2019,5,942
1/24/2019,6,1066
1/24/2019,7,1234
1/24/2019,8,1354
1/24/2019,9,1341
1/24/2019,10,1321
1/24/2019,11,1293
1/24/2019,12,1264
1/24/2019,13,1253
1/24/2019,14,1248
1/24/2019,15,1230
1/24/2019,16,1244
1/24/2019,17,1278
1/24/2019,18,1365
1/24/2019,19,1359
1/24/2019,20,1339
1/24/2019,21,1302
1/24/2019,22,1229
1/24/2019,23,1129
1/24/2019,24,1031
1/25/2019,1,968
1/25/2019,2,930
1/25/2019,3,911
1/25/2019,4,909
1/25/2019,5,979
1/25/2019,6,1125
1/25/2019,7,1308
1/25/2019,8,1430
1/25/2019,9,1433
1/25/2019,10,1397
1/25/2019,11,1365
1/25/2019,12,1322
1/25/2019,13,1298
1/25/2019,14,1276
1/25/2019,15,1254
1/25/2019,16,1259
1/25/2019,17,1281
1/25/2019,18,1386
1/25/2019,19,1377
1/25/2019,20,1342
1/25/2019,21,1303
1/25/2019,22,1250
1/25/2019,23,1178
1/25/2019,24,1102
1/26/2019,1,1044
1/26/2019,2,1000
1/26/2019,3,992
1/26/2019,4,986
1/26/2019,5,1007
1/26/2019,6,1055
1/26/2019,7,1134
1/26/2019,8,1222
1/26/2019,9,1297
1/26/2019,10,1315
1/26/2019,11,1305
1/26/2019,12,1287
1/26/2019,13,1243
1/26/2019,14,1213
1/26/2019,15,1176
1/26/2019,16,1182
1/26/2019,17,1223
1/26/2019,18,1309
1/26/2019,19,1318
1/26/2019,20,1286
1/26/2019,21,1248
1/26/2019,22,1202
1/26/2019,23,1139
1/26/2019,24,1063
1/27/2019,1,1001
1/27/2019,2,995
1/27/2019,3,973
1/27/2019,4,976
1/27/2019,5,987
1/27/2019,6,1022
1/27/2019,7,1086
1/27/2019,8,1137
1/27/2019,9,1199
1/27/2019,10,1272
1/27/2019,11,1314
1/27/2019,12,1329
1/27/2019,13,1341
1/27/2019,14,1324
1/27/2019,15,1326
1/27/2019,16,1328
1/27/2019,17,1363
1/27/2019,18,1420
1/27/2019,19,1421
1/27/2019,20,1405
1/27/2019,21,1357
1/27/2019,22,1267
1/27/2019,23,1182
1/27/2019,24,1086
1/28/2019,1,1019
1/28/2019,2,988
1/28/2019,3,983
1/28/2019,4,998
1/28/2019,5,1072
1/28/2019,6,1211
1/28/2019,7,1390
1/28/2019,8,1525
1/28/2019,9,1513
1/28/2019,10,1466
1/28/2019,11,1398
1/28/2019,12,1364
1/28/2019,13,1338
1/28/2019,14,1311
1/28/2019,15,1275
1/28/2019,16,1291
1/28/2019,17,1336
1/28/2019,18,1450
1/28/2019,19,1468
1/28/2019,20,1436
1/28/2019,21,1392
1/28/2019,22,1327
1/28/2019,23,1202
1/28/2019,24,1112
1/29/2019,1,1049
1/29/2019,2,1023
1/29/2019,3,1012
1/29/2019,4,1028
1/29/2019,5,1084
1/29/2019,6,1228
1/29/2019,7,1428
1/29/2019,8,1551
1/29/2019,9,1509
1/29/2019,10,1461
1/29/2019,11,1391
1/29/2019,12,1349
1/29/2019,13,1318
1/29/2019,14,1295
1/29/2019,15,1263
1/29/2019,16,1252
1/29/2019,17,1298
1/29/2019,18,1386
1/29/2019,19,1368
1/29/2019,20,1348
1/29/2019,21,1320
1/29/2019,22,1264
1/29/2019,23,1161
1/29/2019,24,1063
1/30/2019,1,1010
1/30/2019,2,972
1/30/2019,3,966
1/30/2019,4,980
1/30/2019,5,1038
1/30/2019,6,1176
1/30/2019,7,1367
1/30/2019,8,1483
1/30/2019,9,1483
1/30/2019,10,1423
1/30/2019,11,1378
1/30/2019,12,1361
1/30/2019,13,1335
1/30/2019,14,1301
1/30/2019,15,1270
1/30/2019,16,1284
1/30/2019,17,1182
1/30/2019,18,1401
1/30/2019,19,1401
1/30/2019,20,1385
1/30/2019,21,1336
1/30/2019,22,1269
1/30/2019,23,1162
1/30/2019,24,1060
1/31/2019,1,984
1/31/2019,2,948
1/31/2019,3,938
1/31/2019,4,944
1/31/2019,5,995
1/31/2019,6,1121
1/31/2019,7,1322
1/31/2019,8,1424
1/31/2019,9,1401
1/31/2019,10,1371
1/31/2019,11,1337
1/31/2019,12,1280
1/31/2019,13,1243
1/31/2019,14,1224
1/31/2019,15,1208
1/31/2019,16,1213
1/31/2019,17,1259
1/31/2019,18,1331
1/31/2019,19,1326
1/31/2019,20,1292
1/31/2019,21,1257
1/31/2019,22,1185
1/31/2019,23,1085
1/31/2019,24,991
2/1/2019,1,928
2/1/2019,2,889
2/1/2019,3,866
2/1/2019,4,867
2/1/2019,5,948
2/1/2019,6,1056
2/1/2019,7,1251
2/1/2019,8,1358
2/1/2019,9,1368
2/1/2019,10,1389
2/1/2019,11,1378
2/1/2019,12,1375
2/1/2019,13,1374
2/1/2019,14,1351
2/1/2019,15,1336
2/1/2019,16,1320
2/1/2019,17,1337
2/1/2019,18,1397
2/1/2019,19,1358
2/1/2019,20,1321
2/1/2019,21,1274
2/1/2019,22,1221
2/1/2019,23,1140
2/1/2019,24,1071
2/2/2019,1,1002
2/2/2019,2,965
2/2/2019,3,937
2/2/2019,4,940
2/2/2019,5,936
2/2/2019,6,991
2/2/2019,7,1054
2/2/2019,8,1134
