date,hour,mwh
8/7/2015,16,-796
8/7/2015,15,-859
8/7/2015,14,-760
8/7/2015,13,-622
8/7/2015,12,-581
8/7/2015,11,-556
8/7/2015,10,-569
8/7/2015,9,-592
8/7/2015,8,-625
8/7/2015,7,-676
8/7/2015,6,-671
8/7/2015,5,-635
8/7/2015,4,-623
8/7/2015,3,-607
8/7/2015,2,-580
8/7/2015,1,-566
8/7/2015,0,-554
8/8/2015,23,-664
8/8/2015,22,-712
8/8/2015,21,-665
8/8/2015,20,-686
8/8/2015,19,-756
8/8/2015,18,-765
8/8/2015,17,-740
8/8/2015,16,-760
8/8/2015,15,-681
8/8/2015,14,-620
8/8/2015,13,-574
8/8/2015,12,-579
8/8/2015,11,-597
8/8/2015,10,-596
8/8/2015,9,-602
8/8/2015,8,-603
8/8/2015,7,-655
8/8/2015,6,-646
8/8/2015,5,-804
8/8/2015,4,-719
8/8/2015,3,-766
8/8/2015,2,-693
8/8/2015,1,-693
8/8/2015,0,-707
8/9/2015,23,-695
8/9/2015,22,-661
8/9/2015,21,-733
8/9/2015,20,-746
8/9/2015,19,-740
8/9/2015,18,-709
8/9/2015,17,-648
8/9/2015,16,-613
8/9/2015,15,-645
8/9/2015,14,-573
8/9/2015,13,-597
8/9/2015,12,-567
8/9/2015,11,-600
8/9/2015,10,-590
8/9/2015,9,-576
8/9/2015,8,-664
8/9/2015,7,-701
8/9/2015,6,-668
8/9/2015,5,-692
8/9/2015,4,-701
8/9/2015,3,-649
8/9/2015,2,-626
8/9/2015,1,-633
8/9/2015,0,-612
8/10/2015,23,-721
8/10/2015,22,-710
8/10/2015,21,-753
8/10/2015,20,-822
8/10/2015,19,-797
8/10/2015,18,-815
8/10/2015,17,-864
8/10/2015,16,-771
8/10/2015,15,-886
8/10/2015,14,-805
8/10/2015,13,-713
8/10/2015,12,-604
8/10/2015,11,-597
8/10/2015,10,-620
8/10/2015,9,-616
8/10/2015,8,-654
8/10/2015,7,-758
8/10/2015,6,-812
8/10/2015,5,-711
8/10/2015,4,-617
8/10/2015,3,-638
8/10/2015,2,-506
8/10/2015,1,-532
8/10/2015,0,-578
8/11/2015,23,-813
8/11/2015,22,-689
8/11/2015,21,-780
8/11/2015,20,-806
8/11/2015,19,-992
8/11/2015,18,-950
8/11/2015,17,-927
8/11/2015,16,-952
8/11/2015,15,-918
8/11/2015,14,-809
8/11/2015,13,-707
8/11/2015,12,-637
8/11/2015,11,-603
8/11/2015,10,-635
8/11/2015,9,-625
8/11/2015,8,-655
8/11/2015,7,-746
8/11/2015,6,-743
8/11/2015,5,-703
8/11/2015,4,-667
8/11/2015,3,-732
8/11/2015,2,-756
8/11/2015,1,-776
8/11/2015,0,-682
8/12/2015,23,-829
8/12/2015,22,-750
8/12/2015,21,-805
8/12/2015,20,-936
8/12/2015,19,-830
8/12/2015,18,-849
8/12/2015,17,-937
8/12/2015,16,-817
